QUANTITYORDERED,PRICEEACH,ORDERLINENUMBER,SALES,ORDERDATE,STATUS,QTR_ID,PRODUCTLINE,CUSTOMERNAME,COUNTRY
37,100.0,2,3700.0,13/04/2004,Shipped,2,Classic Cars,Osaka Souveniers Co.,Japan
41,100.0,3,4100.0,13/04/2004,Shipped,2,Classic Cars,Osaka Souveniers Co.,Japan
42,90.19,3,3787.98,13/04/2004,Shipped,2,Vintage Cars,Mini Caravy,France
30,66.99,4,2009.7,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
28,98.65,5,2762.2,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
47,94.5,6,4441.5,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
26,81.33,7,2114.58,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
22,76.43,8,1681.46,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
27,86.73,9,2341.71,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
21,40.25,10,845.25,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
21,100.0,11,2100.0,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
44,100.0,12,4400.0,13/04/2004,Shipped,2,Classic Cars,Mini Caravy,France
46,36.93,1,1698.78,20/04/2004,Shipped,2,Vintage Cars,Microscale Inc.,USA
33,29.54,1,974.82,26/04/2004,Shipped,2,Vintage Cars,Diecast Collectables,USA
47,100.0,2,4700.0,26/04/2004,Shipped,2,Vintage Cars,Diecast Collectables,USA
30,100.0,1,3000.0,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
29,100.0,2,2900.0,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
24,58.09,3,1394.16,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
40,86.68,4,3467.2,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
36,84.33,5,3035.88,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
20,58.22,6,1164.4,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
40,100.0,7,4000.0,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
43,100.0,8,4300.0,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
39,45.25,9,1764.75,29/04/2004,Shipped,2,Vintage Cars,Euro Shopping Channel,Spain
37,100.0,1,3700.0,04/05/2004,Shipped,2,Trucks and Buses,Super Scale Inc.,USA
28,100.0,2,2800.0,04/05/2004,Shipped,2,Classic Cars,Super Scale Inc.,USA
21,100.0,3,2100.0,04/05/2004,Shipped,2,Trucks and Buses,Super Scale Inc.,USA
44,100.0,4,4400.0,04/05/2004,Shipped,2,Classic Cars,Super Scale Inc.,USA
44,69.16,5,3043.04,04/05/2004,Shipped,2,Trucks and Buses,Super Scale Inc.,USA
38,100.0,6,3800.0,04/05/2004,Shipped,2,Trucks and Buses,Super Scale Inc.,USA
45,59.87,7,2694.15,04/05/2004,Shipped,2,Vintage Cars,Super Scale Inc.,USA
29,100.0,8,2900.0,04/05/2004,Shipped,2,Trucks and Buses,Super Scale Inc.,USA
34,100.0,9,3400.0,04/05/2004,Shipped,2,Classic Cars,Super Scale Inc.,USA
27,100.0,1,2700.0,05/05/2004,Shipped,2,Classic Cars,Suominen Souveniers,Finland
46,100.0,1,4600.0,05/05/2004,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
44,100.0,2,4400.0,05/05/2004,Shipped,2,Classic Cars,Suominen Souveniers,Finland
44,52.6,2,2314.4,05/05/2004,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
25,100.0,3,2500.0,05/05/2004,Shipped,2,Classic Cars,Suominen Souveniers,Finland
22,100.0,3,2200.0,05/05/2004,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
40,100.0,4,4000.0,05/05/2004,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
49,63.85,4,3128.65,05/05/2004,Shipped,2,Trains,Suominen Souveniers,Finland
46,100.0,5,4600.0,05/05/2004,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
48,100.0,5,4800.0,05/05/2004,Shipped,2,Classic Cars,Suominen Souveniers,Finland
49,36.07,6,1767.43,05/05/2004,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
40,49.71,6,1988.4,05/05/2004,Shipped,2,Trains,Suominen Souveniers,Finland
35,48.7,7,1704.5,05/05/2004,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
22,98.18,8,2159.96,05/05/2004,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
36,100.0,9,3600.0,05/05/2004,Shipped,2,Classic Cars,Euro Shopping Channel,Spain
29,100.0,10,2900.0,05/05/2004,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
30,61.99,11,1859.7,05/05/2004,Shipped,2,Trucks and Buses,Euro Shopping Channel,Spain
20,67.82,1,1356.4,08/05/2004,Shipped,2,Planes,Cambridge Collectables Co.,USA
25,69.7,2,1742.5,08/05/2004,Shipped,2,Vintage Cars,Cambridge Collectables Co.,USA
32,57.61,3,1843.52,08/05/2004,Shipped,2,Planes,Cambridge Collectables Co.,USA
40,95.95,4,3838.0,08/05/2004,Shipped,2,Ships,Cambridge Collectables Co.,USA
46,100.0,5,4600.0,08/05/2004,Shipped,2,Vintage Cars,Cambridge Collectables Co.,USA
32,87.6,1,2803.2,11/05/2004,Shipped,2,Motorcycles,The Sharp Gifts Warehouse,USA
31,100.0,2,3100.0,11/05/2004,Shipped,2,Motorcycles,The Sharp Gifts Warehouse,USA
44,100.0,3,4400.0,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
27,98.84,4,2668.68,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
37,74.62,5,2760.94,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
31,88.63,6,2747.53,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
50,61.22,7,3061.0,11/05/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
36,51.93,8,1869.48,11/05/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
31,91.34,9,2831.54,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
44,67.2,10,2956.8,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
35,100.0,11,3500.0,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
38,62.19,12,2363.22,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
40,75.06,13,3002.4,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
45,100.0,14,4500.0,11/05/2004,Shipped,2,Planes,The Sharp Gifts Warehouse,USA
46,100.0,1,4600.0,18/05/2004,Shipped,2,Motorcycles,Tekni Collectables Inc.,USA
28,100.0,2,2800.0,18/05/2004,Shipped,2,Motorcycles,Tekni Collectables Inc.,USA
26,100.0,3,2600.0,18/05/2004,Shipped,2,Motorcycles,Tekni Collectables Inc.,USA
43,100.0,4,4300.0,18/05/2004,Shipped,2,Motorcycles,Tekni Collectables Inc.,USA
44,100.0,5,4400.0,18/05/2004,Shipped,2,Motorcycles,Tekni Collectables Inc.,USA
29,61.18,6,1774.22,18/05/2004,Shipped,2,Motorcycles,Tekni Collectables Inc.,USA
41,100.0,1,4100.0,26/05/2004,Shipped,2,Classic Cars,Auto Canal Petit,France
20,76.39,2,1527.8,26/05/2004,Shipped,2,Classic Cars,Auto Canal Petit,France
38,87.31,3,3317.78,26/05/2004,Shipped,2,Classic Cars,Auto Canal Petit,France
26,100.0,4,2600.0,26/05/2004,Shipped,2,Classic Cars,Auto Canal Petit,France
31,52.84,5,1638.04,26/05/2004,Shipped,2,Motorcycles,Auto Canal Petit,France
36,48.28,6,1738.08,26/05/2004,Shipped,2,Motorcycles,Auto Canal Petit,France
48,72.41,7,3475.68,26/05/2004,Shipped,2,Motorcycles,Auto Canal Petit,France
47,65.8,8,3092.6,26/05/2004,Shipped,2,Motorcycles,Auto Canal Petit,France
25,100.0,9,2500.0,26/05/2004,Shipped,2,Motorcycles,Auto Canal Petit,France
24,100.0,1,2400.0,04/06/2004,Shipped,2,Vintage Cars,Mini Caravy,France
37,45.7,2,1690.9,04/06/2004,Shipped,2,Vintage Cars,Mini Caravy,France
29,51.75,1,1500.75,08/06/2004,Shipped,2,Vintage Cars,Danish Wholesale Imports,Denmark
34,95.55,2,3248.7,08/06/2004,Shipped,2,Vintage Cars,Danish Wholesale Imports,Denmark
50,88.14,1,4407.0,14/06/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
37,84.82,2,3138.34,14/06/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
49,53.72,3,2632.28,14/06/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
46,78.89,4,3628.94,14/06/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
26,89.29,5,2321.54,14/06/2004,Shipped,2,Vintage Cars,The Sharp Gifts Warehouse,USA
28,46.82,1,1310.96,15/06/2004,Shipped,2,Classic Cars,Handji Gifts& Co,Singapore
45,80.92,1,3641.4,15/06/2004,Shipped,2,Classic Cars,"Tokyo Collectables, Ltd",Japan
20,61.41,2,1228.2,15/06/2004,Shipped,2,Trucks and Buses,"Tokyo Collectables, Ltd",Japan
29,100.0,2,2900.0,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
41,100.0,3,4100.0,15/06/2004,Shipped,2,Trucks and Buses,"Tokyo Collectables, Ltd",Japan
30,100.0,3,3000.0,15/06/2004,Shipped,2,Classic Cars,Handji Gifts& Co,Singapore
46,100.0,4,4600.0,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
21,59.87,4,1257.27,15/06/2004,Shipped,2,Vintage Cars,"Tokyo Collectables, Ltd",Japan
41,100.0,5,4100.0,15/06/2004,Shipped,2,Trucks and Buses,"Tokyo Collectables, Ltd",Japan
31,33.24,5,1030.44,15/06/2004,Shipped,2,Classic Cars,Handji Gifts& Co,Singapore
32,100.0,6,3200.0,15/06/2004,Shipped,2,Classic Cars,"Tokyo Collectables, Ltd",Japan
40,43.83,6,1753.2,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
34,99.41,7,3379.94,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
27,100.0,8,2700.0,15/06/2004,Shipped,2,Classic Cars,Handji Gifts& Co,Singapore
47,100.0,9,4700.0,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
30,49.22,10,1476.6,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
45,86.68,11,3900.6,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
26,100.0,12,2600.0,15/06/2004,Shipped,2,Classic Cars,Handji Gifts& Co,Singapore
41,100.0,13,4100.0,15/06/2004,Shipped,2,Trucks and Buses,Handji Gifts& Co,Singapore
27,100.0,1,2700.0,17/06/2004,Shipped,2,Classic Cars,Quebec Home Shopping Network,Canada
44,68.67,2,3021.48,17/06/2004,Shipped,2,Ships,Quebec Home Shopping Network,Canada
22,91.17,3,2005.74,17/06/2004,Shipped,2,Vintage Cars,Quebec Home Shopping Network,Canada
34,62.0,4,2108.0,17/06/2004,Shipped,2,Ships,Quebec Home Shopping Network,Canada
25,88.15,5,2203.75,17/06/2004,Shipped,2,Ships,Quebec Home Shopping Network,Canada
50,81.43,6,4071.5,17/06/2004,Shipped,2,Ships,Quebec Home Shopping Network,Canada
29,50.78,7,1472.62,17/06/2004,Shipped,2,Ships,Quebec Home Shopping Network,Canada
36,100.0,8,3600.0,17/06/2004,Shipped,2,Ships,Quebec Home Shopping Network,Canada
20,89.53,9,1790.6,17/06/2004,Shipped,2,Vintage Cars,Quebec Home Shopping Network,Canada
48,100.0,1,4800.0,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
34,100.0,2,3400.0,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
42,100.0,3,4200.0,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
41,100.0,4,4100.0,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
40,100.0,5,4000.0,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
34,58.75,6,1997.5,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
37,62.46,7,2311.02,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
31,79.91,8,2477.21,28/06/2004,Shipped,2,Motorcycles,Gift Depot Inc.,USA
47,100.0,9,4700.0,28/06/2004,Shipped,2,Planes,Gift Depot Inc.,USA
33,86.17,10,2843.61,28/06/2004,Shipped,2,Planes,Gift Depot Inc.,USA
24,75.35,11,1808.4,28/06/2004,Shipped,2,Planes,Gift Depot Inc.,USA
47,83.27,1,3913.69,30/06/2004,Shipped,2,Classic Cars,Gifts4AllAges.com,USA
20,100.0,2,2000.0,30/06/2004,Shipped,2,Classic Cars,Gifts4AllAges.com,USA
48,54.71,3,2626.08,30/06/2004,Shipped,2,Motorcycles,Gifts4AllAges.com,USA
20,32.59,4,651.8,30/06/2004,Shipped,2,Motorcycles,Gifts4AllAges.com,USA
47,89.5,5,4206.5,30/06/2004,Shipped,2,Motorcycles,Gifts4AllAges.com,USA
37,65.1,6,2408.7,30/06/2004,Shipped,2,Motorcycles,Gifts4AllAges.com,USA
34,97.97,7,3330.98,30/06/2004,Shipped,2,Motorcycles,Gifts4AllAges.com,USA
49,100.0,1,4900.0,02/07/2004,Shipped,3,Classic Cars,"Australian Collectables, Ltd",Australia
45,86.84,2,3907.8,02/07/2004,Shipped,3,Classic Cars,"Australian Collectables, Ltd",Australia
28,48.3,1,1352.4,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
36,100.0,2,3600.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
20,100.0,3,2000.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
33,100.0,4,3300.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
49,100.0,5,4900.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
21,100.0,6,2100.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
29,100.0,7,2900.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
34,40.4,8,1373.6,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
24,100.0,9,2400.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
33,74.69,10,2464.77,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
40,100.0,11,4000.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
22,100.0,12,2200.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
47,62.45,13,2935.15,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
44,100.0,14,4400.0,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
35,76.61,15,2681.35,06/07/2004,Shipped,3,Classic Cars,L'ordine Souveniers,Italy
36,75.55,1,2719.8,07/07/2004,Shipped,3,Classic Cars,Muscle Machine Inc,USA
43,100.0,2,4300.0,07/07/2004,Shipped,3,Classic Cars,Muscle Machine Inc,USA
38,87.24,3,3315.12,07/07/2004,Shipped,3,Classic Cars,Muscle Machine Inc,USA
44,96.74,4,4256.56,07/07/2004,Shipped,3,Classic Cars,Muscle Machine Inc,USA
40,80.1,5,3204.0,07/07/2004,Shipped,3,Classic Cars,Muscle Machine Inc,USA
43,100.0,6,4300.0,07/07/2004,Shipped,3,Classic Cars,Muscle Machine Inc,USA
32,63.08,1,2018.56,16/07/2004,Shipped,3,Vintage Cars,Salzburg Collectables,Austria
48,97.39,2,4674.72,16/07/2004,Shipped,3,Vintage Cars,Salzburg Collectables,Austria
32,85.72,1,2743.04,19/07/2004,Shipped,3,Trucks and Buses,Souveniers And Things Co.,Australia
32,100.0,2,3200.0,19/07/2004,Shipped,3,Classic Cars,Souveniers And Things Co.,Australia
38,100.0,3,3800.0,19/07/2004,Shipped,3,Trucks and Buses,Souveniers And Things Co.,Australia
46,88.0,4,4048.0,19/07/2004,Shipped,3,Classic Cars,Souveniers And Things Co.,Australia
21,63.35,5,1330.35,19/07/2004,Shipped,3,Trucks and Buses,Souveniers And Things Co.,Australia
28,100.0,6,2800.0,19/07/2004,Shipped,3,Trucks and Buses,Souveniers And Things Co.,Australia
44,58.36,7,2567.84,19/07/2004,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
43,96.84,8,4164.12,19/07/2004,Shipped,3,Trucks and Buses,Souveniers And Things Co.,Australia
21,100.0,9,2100.0,19/07/2004,Shipped,3,Classic Cars,Souveniers And Things Co.,Australia
31,96.24,10,2983.44,19/07/2004,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
38,100.0,11,3800.0,19/07/2004,Shipped,3,Vintage Cars,Souveniers And Things Co.,Australia
39,100.0,1,3900.0,20/07/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
22,100.0,1,2200.0,20/07/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
35,100.0,2,3500.0,20/07/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
45,64.74,2,2913.3,20/07/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
27,100.0,3,2700.0,20/07/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
34,98.39,3,3345.26,20/07/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
50,100.0,4,5000.0,20/07/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
43,56.82,4,2443.26,20/07/2004,Shipped,3,Trains,Diecast Classics Inc.,USA
31,97.17,5,3012.27,20/07/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
25,100.0,5,2500.0,20/07/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
38,41.72,6,1585.36,20/07/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
45,64.63,6,2908.35,20/07/2004,Shipped,3,Trains,Diecast Classics Inc.,USA
35,47.62,7,1666.7,20/07/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
50,100.0,8,5000.0,20/07/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
20,100.0,9,2000.0,20/07/2004,Shipped,3,Classic Cars,Mini Gifts Distributors Ltd.,USA
43,100.0,10,4300.0,20/07/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
25,69.28,11,1732.0,20/07/2004,Shipped,3,Trucks and Buses,Mini Gifts Distributors Ltd.,USA
41,100.0,1,4100.0,21/07/2004,Shipped,3,Planes,Collectables For Less Inc.,USA
50,85.75,1,4287.5,21/07/2004,Shipped,3,Vintage Cars,Petit Auto,Belgium
34,98.06,2,3334.04,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
40,65.08,2,2603.2,21/07/2004,Shipped,3,Planes,Collectables For Less Inc.,USA
24,72.33,3,1735.92,21/07/2004,Shipped,3,Vintage Cars,Collectables For Less Inc.,USA
48,83.02,3,3984.96,21/07/2004,Shipped,3,Vintage Cars,Petit Auto,Belgium
30,100.0,4,3000.0,21/07/2004,Shipped,3,Classic Cars,Petit Auto,Belgium
32,58.6,4,1875.2,21/07/2004,Shipped,3,Planes,Collectables For Less Inc.,USA
24,90.52,5,2172.48,21/07/2004,Shipped,3,Ships,Collectables For Less Inc.,USA
42,62.16,5,2610.72,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
27,100.0,6,2700.0,21/07/2004,Shipped,3,Vintage Cars,Petit Auto,Belgium
21,65.34,7,1372.14,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
40,86.15,8,3446.0,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
26,100.0,9,2600.0,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
37,45.86,10,1696.82,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
22,100.0,11,2200.0,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
33,71.09,12,2345.97,21/07/2004,Shipped,3,Vintage Cars,Petit Auto,Belgium
40,100.0,13,4000.0,21/07/2004,Shipped,3,Vintage Cars,Petit Auto,Belgium
21,100.0,14,2100.0,21/07/2004,Shipped,3,Ships,Petit Auto,Belgium
47,100.0,15,4700.0,21/07/2004,Shipped,3,Trains,Petit Auto,Belgium
45,92.83,1,4177.35,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
21,100.0,2,2100.0,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
36,100.0,3,3600.0,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
22,100.0,4,2200.0,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
37,63.6,5,2353.2,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
30,79.98,6,2399.4,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
23,81.91,7,1883.93,23/07/2004,Shipped,3,Motorcycles,La Rochelle Gifts,France
48,100.0,8,4800.0,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
35,90.39,9,3163.65,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
27,62.31,10,1682.37,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
25,95.2,11,2380.0,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
28,63.97,12,1791.16,23/07/2004,Shipped,3,Vintage Cars,La Rochelle Gifts,France
38,45.39,13,1724.82,23/07/2004,Shipped,3,Vintage Cars,La Rochelle Gifts,France
32,89.51,14,2864.32,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
43,73.6,15,3164.8,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
39,100.0,16,3900.0,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
31,72.55,17,2249.05,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
41,81.89,18,3357.49,23/07/2004,Shipped,3,Planes,La Rochelle Gifts,France
47,100.0,1,4700.0,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
20,61.23,2,1224.6,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
50,100.0,3,5000.0,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
38,83.79,4,3184.02,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
30,100.0,5,3000.0,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
38,69.96,6,2658.48,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
48,75.18,7,3608.64,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
48,100.0,8,4800.0,02/08/2004,Shipped,3,Classic Cars,Online Mini Collectables,USA
33,50.36,9,1661.88,02/08/2004,Shipped,3,Motorcycles,Online Mini Collectables,USA
27,36.61,10,988.47,02/08/2004,Shipped,3,Motorcycles,Online Mini Collectables,USA
21,70.78,11,1486.38,02/08/2004,Shipped,3,Motorcycles,Online Mini Collectables,USA
46,75.49,12,3472.54,02/08/2004,Shipped,3,Motorcycles,Online Mini Collectables,USA
38,100.0,13,3800.0,02/08/2004,Shipped,3,Motorcycles,Online Mini Collectables,USA
43,100.0,14,4300.0,02/08/2004,Shipped,3,Motorcycles,Online Mini Collectables,USA
28,100.0,1,2800.0,04/08/2004,Shipped,3,Classic Cars,"Dragon Souveniers, Ltd.",Singapore
35,45.28,1,1584.8,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
23,100.0,2,2300.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
39,100.0,3,3900.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
31,100.0,4,3100.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
29,100.0,5,2900.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
34,100.0,6,3400.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
42,100.0,7,4200.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
31,38.89,8,1205.59,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
25,100.0,9,2500.0,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
29,90.86,10,2634.94,06/08/2004,Shipped,3,Classic Cars,Signal Gift Stores,USA
26,60.58,1,1575.08,09/08/2004,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
48,100.0,2,4800.0,09/08/2004,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
49,79.97,3,3918.53,09/08/2004,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
33,71.06,4,2344.98,09/08/2004,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
32,74.96,5,2398.72,09/08/2004,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
48,100.0,6,4800.0,09/08/2004,Shipped,3,Classic Cars,Euro Shopping Channel,Spain
24,100.0,1,2400.0,17/08/2004,Shipped,3,Trucks and Buses,Amica Models & Co.,Italy
34,100.0,2,3400.0,17/08/2004,Shipped,3,Classic Cars,Amica Models & Co.,Italy
46,100.0,3,4600.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
29,100.0,4,2900.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
43,68.71,5,2954.53,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
21,78.89,6,1656.69,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
34,100.0,7,3400.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
27,57.68,8,1557.36,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
50,100.0,9,5000.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
22,100.0,10,2200.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
45,47.49,11,2137.05,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
20,28.88,12,577.6,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
37,100.0,13,3700.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
33,41.85,14,1381.05,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
25,62.96,15,1574.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
26,100.0,16,2600.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
35,100.0,17,3500.0,17/08/2004,Shipped,3,Vintage Cars,Amica Models & Co.,Italy
41,100.0,1,4100.0,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
20,40.66,2,813.2,19/08/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
31,55.19,3,1710.89,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
48,100.0,4,4800.0,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
25,100.0,5,2500.0,19/08/2004,Shipped,3,Classic Cars,Diecast Classics Inc.,USA
25,100.0,6,2500.0,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
29,57.73,7,1674.17,19/08/2004,Shipped,3,Trucks and Buses,Diecast Classics Inc.,USA
